year_week,category,num_items_sold,total_price,total_freight_value,most_sold_state,most_bought_state,avg_review_score,week_of_year
2017-04-10/2017-04-16,sports,39.0,3442.38,707.1800000000001,SP,SP,3.717948717948718,4
2017-04-10/2017-04-16,telephony,23.0,718.41,382.52,SP,SP,4.130434782608695,4
2017-04-10/2017-04-16,toys,24.0,2551.91,386.07,SP,SP,4.375,4
2017-04-17/2017-04-23,automotive,16.0,2200.95,344.36,SP,SP,4.125,4
2017-04-17/2017-04-23,baby,17.0,1493.8200000000002,304.6,SP,SP,3.9411764705882355,4
2017-04-17/2017-04-23,beauty_health,74.0,10127.66,1354.3,SP,SP,4.175675675675675,4
2017-04-17/2017-04-23,construction_tools,4.0,879.8900000000001,90.53,SP,SP,4.5,4
2017-04-17/2017-04-23,electronics,58.0,7590.63,942.0699999999999,SP,SP,4.206896551724138,4
2017-04-17/2017-04-23,entertainment,21.0,3241.31,390.83,SP,SP,3.857142857142857,4
2017-04-17/2017-04-23,fashion,21.0,1515.88,344.87,SP,SP,4.285714285714286,4
2017-04-17/2017-04-23,food,1.0,15.32,10.96,CE,CE,4.0,4
2017-04-17/2017-04-23,furniture,150.0,12906.61,2755.82,SP,SP,3.8266666666666667,4
2017-04-17/2017-04-23,garden_tools,23.0,3225.5,465.56,SP,RJ,4.043478260869565,4
2017-04-17/2017-04-23,gifts,24.0,3264.82,388.95,SP,SP,3.25,4
2017-04-17/2017-04-23,home_appliances,36.0,19014.79,1151.39,SP,SP,4.166666666666667,4
2017-04-17/2017-04-23,housewares,28.0,2151.34,529.8,SP,SP,3.392857142857143,4
2017-04-17/2017-04-23,luggage,10.0,1469.0,372.81,SP,PR,4.0,4
2017-04-17/2017-04-23,office_supplies,19.0,3424.11,518.0699999999999,SP,SP,3.9473684210526314,4
2017-04-17/2017-04-23,other,29.0,5174.16,617.45,SP,SP,3.8275862068965516,4
2017-04-17/2017-04-23,pets,12.0,1079.54,229.19,SP,MG,4.583333333333333,4
2017-04-17/2017-04-23,sports,48.0,6317.91,977.26,SP,SP,4.125,4
2017-04-17/2017-04-23,telephony,33.0,1733.28,482.28000000000003,SP,SP,4.121212121212121,4
2017-04-17/2017-04-23,toys,24.0,3116.44,476.33,SP,MG,3.75,4
2017-04-24/2017-04-30,automotive,25.0,5101.88,703.9200000000001,SP,SP,3.88,4
2017-04-24/2017-04-30,baby,18.0,1305.8400000000001,339.86,SP,SP,3.8333333333333335,4
2017-04-24/2017-04-30,beauty_health,69.0,9378.12,1163.12,SP,SP,4.043478260869565,4
2017-04-24/2017-04-30,construction_tools,5.0,1397.1,131.37,SP,AM,4.6,4
2017-04-24/2017-04-30,electronics,71.0,7569.71,1298.39,SP,SP,3.5492957746478875,4
2017-04-24/2017-04-30,entertainment,10.0,951.5799999999999,181.15,SP,SP,4.6,4
2017-04-24/2017-04-30,fashion,23.0,1372.77,368.82,SP,SP,4.565217391304348,4
2017-04-24/2017-04-30,food,2.0,34.0,21.92,SP,SP,4.0,4
2017-04-24/2017-04-30,furniture,120.0,13932.29,2522.76,SP,SP,4.033333333333333,4
2017-04-24/2017-04-30,garden_tools,26.0,3407.13,556.36,SP,SP,4.230769230769231,4
2017-04-24/2017-04-30,gifts,29.0,6969.71,501.0,SP,SP,4.310344827586207,4
2017-04-24/2017-04-30,home_appliances,11.0,898.99,159.79,SP,SP,4.363636363636363,4
2017-04-24/2017-04-30,housewares,76.0,5763.84,1394.98,SP,SP,4.355263157894737,4
2017-04-24/2017-04-30,luggage,15.0,2252.6,422.29,SP,SP,4.533333333333333,4
2017-04-24/2017-04-30,office_supplies,35.0,4864.41,944.08,SP,RJ,4.171428571428572,4
2017-04-24/2017-04-30,other,41.0,6343.61,891.74,SP,SP,4.097560975609756,4
2017-04-24/2017-04-30,pets,19.0,2224.01,341.94,SP,SP,3.473684210526316,4
2017-04-24/2017-04-30,sports,65.0,7303.28,1368.19,SP,SP,4.430769230769231,4
2017-04-24/2017-04-30,telephony,48.0,2311.51,764.72,SP,SP,4.291666666666667,4
2017-04-24/2017-04-30,toys,27.0,3682.86,501.94,SP,SP,4.407407407407407,4
2017-05-01/2017-05-07,automotive,24.0,2707.85,620.4399999999999,SP,SP,3.7083333333333335,5
2017-05-01/2017-05-07,baby,26.0,1999.66,423.32,SP,SP,4.0,5
2017-05-01/2017-05-07,beauty_health,99.0,13495.630000000001,1867.25,SP,SP,4.232323232323233,5
2017-05-01/2017-05-07,construction_tools,3.0,1424.0,47.32000000000001,SP,SP,4.0,5
2017-05-01/2017-05-07,electronics,60.0,7103.65,1010.01,SP,SP,4.333333333333333,5
2017-05-01/2017-05-07,entertainment,23.0,3633.6499999999996,414.64,SP,RJ,4.695652173913044,5
2017-05-01/2017-05-07,fashion,31.0,2246.87,420.02,SP,SP,4.225806451612903,5
2017-05-01/2017-05-07,food,2.0,166.9,52.53,CE,AM,2.5,5
2017-05-01/2017-05-07,furniture,160.0,12444.01,2928.15,SP,SP,4.15,5
2017-05-01/2017-05-07,garden_tools,44.0,8774.34,1051.44,SP,SP,4.4772727272727275,5
2017-05-01/2017-05-07,gifts,18.0,5430.66,305.36,SP,SP,4.388888888888889,5
2017-05-01/2017-05-07,home_appliances,26.0,3506.47,538.13,SP,SP,4.461538461538462,5
2017-05-01/2017-05-07,housewares,68.0,4033.51,1122.0,SP,SP,4.367647058823529,5
2017-05-01/2017-05-07,luggage,10.0,2286.1000000000004,384.72,SP,SP,4.9,5
2017-05-01/2017-05-07,office_supplies,32.0,3512.43,680.86,SP,SP,3.84375,5
2017-05-01/2017-05-07,other,55.0,7973.6,1174.93,SP,SP,3.8545454545454545,5
2017-05-01/2017-05-07,pets,22.0,3468.59,469.35,SP,MG,4.7272727272727275,5
2017-05-01/2017-05-07,sports,77.0,9182.369999999999,1513.26,SP,SP,4.077922077922078,5
2017-05-01/2017-05-07,telephony,55.0,2264.09,881.71,SP,SP,3.8545454545454545,5
2017-05-01/2017-05-07,toys,36.0,4442.93,647.74,SP,RJ,4.638888888888889,5
2017-05-08/2017-05-14,automotive,24.0,3531.0400000000004,490.4,SP,SP,4.541666666666667,5
2017-05-08/2017-05-14,baby,25.0,2089.4900000000002,488.18,SP,SP,4.56,5
2017-05-08/2017-05-14,beauty_health,95.0,14509.25,1956.86,SP,SP,3.968421052631579,5
2017-05-08/2017-05-14,construction_tools,5.0,1432.6,119.08000000000001,RN,CE,3.2,5
2017-05-08/2017-05-14,electronics,115.0,21595.76,2419.24,SP,SP,4.121739130434783,5
2017-05-08/2017-05-14,entertainment,17.0,1283.07,276.79,SP,SP,4.705882352941177,5
2017-05-08/2017-05-14,fashion,28.0,1576.43,357.35,SP,SP,4.428571428571429,5
2017-05-08/2017-05-14,food,3.0,53.879999999999995,36.29,SP,SP,5.0,5
2017-05-08/2017-05-14,furniture,167.0,14343.1,3192.6,SP,SP,3.5449101796407185,5
2017-05-08/2017-05-14,garden_tools,31.0,4381.38,770.59,SP,MG,4.516129032258065,5
2017-05-08/2017-05-14,gifts,33.0,8634.86,645.55,SP,SP,4.090909090909091,5
2017-05-08/2017-05-14,home_appliances,17.0,2724.4700000000003,375.86,SP,SP,4.294117647058823,5
2017-05-08/2017-05-14,housewares,45.0,2508.44,789.6899999999999,SP,SP,4.622222222222222,5
2017-05-08/2017-05-14,luggage,11.0,1503.9,326.39,SP,SP,4.090909090909091,5
2017-05-08/2017-05-14,office_supplies,44.0,5691.22,977.19,SP,SP,4.090909090909091,5
2017-05-08/2017-05-14,other,59.0,7960.59,1166.02,SP,SP,4.47457627118644,5
2017-05-08/2017-05-14,pets,16.0,3186.91,449.67,SP,SP,4.0625,5
2017-05-08/2017-05-14,sports,59.0,5492.45,1179.96,SP,SP,4.6440677966101696,5
2017-05-08/2017-05-14,telephony,47.0,1843.16,686.09,SP,SP,4.0,5
2017-05-08/2017-05-14,toys,49.0,4678.17,764.9,SP,SP,4.530612244897959,5
2017-05-15/2017-05-21,automotive,29.0,4244.0,762.55,SP,SP,4.137931034482759,5
2017-05-15/2017-05-21,baby,24.0,1781.1100000000001,421.41,SP,SP,4.333333333333333,5
2017-05-15/2017-05-21,beauty_health,96.0,14919.51,1613.81,SP,SP,4.229166666666667,5
2017-05-15/2017-05-21,construction_tools,4.0,847.5,51.92,SP,SP,1.75,5
2017-05-15/2017-05-21,electronics,114.0,11844.21,1922.21,SP,SP,4.201754385964913,5
2017-05-15/2017-05-21,entertainment,22.0,6629.320000000001,416.28,SP,SP,3.9545454545454546,5
2017-05-15/2017-05-21,fashion,56.0,4399.14,849.13,SP,SP,3.9107142857142856,5
2017-05-15/2017-05-21,food,7.0,425.4,100.16,SP,PR,4.571428571428571,5
2017-05-15/2017-05-21,furniture,213.0,21509.04,4404.74,SP,SP,4.075117370892019,5
2017-05-15/2017-05-21,garden_tools,32.0,3612.85,758.37,SP,SP,4.09375,5
2017-05-15/2017-05-21,gifts,35.0,13205.14,668.02,SP,SP,4.485714285714286,5
2017-05-15/2017-05-21,home_appliances,26.0,2887.2400000000002,541.31,SP,SP,3.8846153846153846,5
2017-05-15/2017-05-21,housewares,95.0,7365.4,1691.23,SP,SP,4.157894736842105,5
2017-05-15/2017-05-21,luggage,22.0,3582.8,742.83,SP,SP,3.8636363636363638,5
2017-05-15/2017-05-21,office_supplies,22.0,2152.12,448.34,SP,SP,4.409090909090909,5
2017-05-15/2017-05-21,other,90.0,11385.3,1735.14,SP,SP,4.2555555555555555,5
2017-05-15/2017-05-21,pets,17.0,1113.63,308.91,SP,SP,4.705882352941177,5
2017-05-15/2017-05-21,sports,86.0,11091.57,1693.94,SP,SP,4.011627906976744,5
2017-05-15/2017-05-21,telephony,53.0,1872.06,791.96,SP,SP,3.792452830188679,5
2017-05-15/2017-05-21,toys,47.0,4125.9400000000005,728.79,SP,SP,4.51063829787234,5
2017-05-22/2017-05-28,automotive,27.0,3708.1,629.26,SP,SP,4.111111111111111,5
2017-05-22/2017-05-28,baby,23.0,1989.5800000000002,371.46,SC,SP,4.130434782608695,5
2017-05-22/2017-05-28,beauty_health,102.0,15907.130000000001,2008.83,SP,SP,4.245098039215686,5
2017-05-22/2017-05-28,construction_tools,4.0,167.64,109.16999999999999,SP,MG,3.75,5
2017-05-22/2017-05-28,electronics,74.0,10234.89,1196.1,SP,SP,4.756756756756757,5
2017-05-22/2017-05-28,entertainment,22.0,10910.53,664.52,SP,ES,4.409090909090909,5
2017-05-22/2017-05-28,fashion,33.0,2258.41,585.46,SP,SP,4.151515151515151,5
2017-05-22/2017-05-28,food,4.0,344.31,81.92999999999999,SP,PI,5.0,5
2017-05-22/2017-05-28,furniture,166.0,17274.37,3568.27,SP,SP,4.186746987951807,5
2017-05-22/2017-05-28,garden_tools,28.0,3952.56,691.03,SP,SP,3.6785714285714284,5
2017-05-22/2017-05-28,gifts,36.0,9003.48,622.26,SP,SP,4.472222222222222,5
2017-05-22/2017-05-28,home_appliances,19.0,3228.96,348.85,SP,SP,4.2105263157894735,5
2017-05-22/2017-05-28,housewares,68.0,5322.66,1217.91,SP,SP,4.102941176470588,5
2017-05-22/2017-05-28,luggage,21.0,5293.99,718.35,SP,SP,4.380952380952381,5
2017-05-22/2017-05-28,office_supplies,18.0,2096.05,444.26,SP,RS,4.5,5
2017-05-22/2017-05-28,other,54.0,8687.99,1031.59,SP,SP,4.203703703703703,5
2017-05-22/2017-05-28,pets,8.0,431.6,168.34,SP,SC,4.25,5
2017-05-22/2017-05-28,sports,79.0,8153.72,1389.42,SP,SP,4.329113924050633,5
2017-05-22/2017-05-28,telephony,47.0,2180.85,723.11,SP,SP,4.0638297872340425,5
2017-05-22/2017-05-28,toys,48.0,5962.87,942.31,SP,SP,4.520833333333333,5
2017-05-29/2017-06-04,automotive,23.0,3890.0499999999997,458.3,SP,SP,3.6956521739130435,5
2017-05-29/2017-06-04,baby,19.0,2707.4300000000003,418.35,SP,SP,3.8421052631578947,5
2017-05-29/2017-06-04,beauty_health,122.0,17436.28,2127.0099999999998,SP,SP,4.122950819672131,5
2017-05-29/2017-06-04,construction_tools,6.0,1328.49,136.81,SP,RS,4.166666666666667,5
2017-05-29/2017-06-04,electronics,96.0,10635.18,1532.76,SP,SP,4.1875,5
2017-05-29/2017-06-04,entertainment,29.0,12521.53,641.78,SP,SP,4.689655172413793,5
2017-05-29/2017-06-04,fashion,35.0,3477.8199999999997,590.87,SP,SP,3.942857142857143,5
2017-05-29/2017-06-04,food,1.0,25.9,7.78,SP,SP,5.0,5
2017-05-29/2017-06-04,furniture,145.0,12394.64,2631.66,SP,SP,4.13103448275862,5
2017-05-29/2017-06-04,garden_tools,26.0,3123.85,539.22,SP,SP,4.423076923076923,5
2017-05-29/2017-06-04,gifts,30.0,9954.73,545.14,SP,SP,4.1,5
2017-05-29/2017-06-04,home_appliances,25.0,5268.51,532.1800000000001,SP,SP,4.32,5
2017-05-29/2017-06-04,housewares,80.0,5381.05,1312.14,SP,SP,4.4125,5
2017-05-29/2017-06-04,luggage,22.0,2838.42,610.02,SP,SP,4.7727272727272725,5
2017-05-29/2017-06-04,office_supplies,20.0,2540.3,486.1,SP,SP,3.65,5
2017-05-29/2017-06-04,other,73.0,12831.53,1645.72,SP,SP,4.465753424657534,5
2017-05-29/2017-06-04,pets,21.0,1614.54,305.02,SP,SP,4.285714285714286,5
2017-05-29/2017-06-04,sports,50.0,6156.95,957.02,SP,SP,4.48,5
2017-05-29/2017-06-04,telephony,55.0,5570.78,761.52,SP,SP,3.727272727272727,5
2017-05-29/2017-06-04,toys,45.0,5820.07,779.0,SP,SP,4.511111111111111,5
2017-06-05/2017-06-11,automotive,34.0,4649.22,646.85,SP,SP,3.823529411764706,6
2017-06-05/2017-06-11,baby,16.0,1584.46,334.5,SP,SP,3.625,6
2017-06-05/2017-06-11,beauty_health,109.0,16697.39,2320.5,SP,SP,4.220183486238532,6
2017-06-05/2017-06-11,construction_tools,3.0,116.69999999999999,6.51,RJ,RJ,1.0,6
2017-06-05/2017-06-11,electronics,81.0,11584.11,1355.28,SP,SP,4.2592592592592595,6
2017-06-05/2017-06-11,entertainment,23.0,3299.78,511.76,SP,SP,3.869565217391304,6
2017-06-05/2017-06-11,fashion,36.0,2327.4,583.3,SP,SP,4.055555555555555,6
2017-06-05/2017-06-11,food,3.0,107.39,44.59,SP,SP,4.666666666666667,6
2017-06-05/2017-06-11,furniture,205.0,15200.33,3810.04,SP,SP,4.2439024390243905,6
2017-06-05/2017-06-11,garden_tools,38.0,6103.84,992.0699999999999,SP,SP,4.2631578947368425,6
2017-06-05/2017-06-11,gifts,40.0,7876.2300000000005,593.22,SP,SP,4.175,6
2017-06-05/2017-06-11,home_appliances,37.0,6546.67,615.54,SP,SP,4.54054054054054,6
2017-06-05/2017-06-11,housewares,72.0,5316.47,1307.39,SP,SP,4.472222222222222,6
2017-06-05/2017-06-11,luggage,15.0,2861.3599999999997,704.59,SP,SP,4.0,6
2017-06-05/2017-06-11,office_supplies,15.0,1851.14,361.1,SP,RJ,4.466666666666667,6
2017-06-05/2017-06-11,other,50.0,9110.51,1081.14,SP,SP,4.1,6
2017-06-05/2017-06-11,pets,28.0,1520.94,440.15999999999997,SP,SP,4.464285714285714,6
2017-06-05/2017-06-11,sports,73.0,8903.630000000001,1549.0,SP,SP,4.109589041095891,6
2017-06-05/2017-06-11,telephony,57.0,2581.39,873.84,SP,SP,4.350877192982456,6
2017-06-05/2017-06-11,toys,52.0,5206.99,1038.49,SP,SP,4.076923076923077,6
2017-06-12/2017-06-18,automotive,26.0,15665.92,620.97,SP,SP,3.6538461538461537,6
2017-06-12/2017-06-18,baby,28.0,2432.09,366.04,SP,SP,3.4642857142857144,6
2017-06-12/2017-06-18,beauty_health,92.0,11721.64,1503.61,SP,SP,4.358695652173913,6
2017-06-12/2017-06-18,construction_tools,5.0,219.48000000000002,75.57,SP,GO,3.8,6
2017-06-12/2017-06-18,electronics,96.0,9980.5,1546.12,SP,SP,3.75,6
2017-06-12/2017-06-18,entertainment,17.0,2419.39,341.73,SP,SP,4.470588235294118,6
2017-06-12/2017-06-18,fashion,36.0,2897.65,549.21,SP,SP,3.8333333333333335,6
2017-06-12/2017-06-18,food,1.0,149.9,21.89,CE,PE,5.0,6
2017-06-12/2017-06-18,furniture,150.0,11620.91,2420.62,SP,SP,4.26,6
2017-06-12/2017-06-18,garden_tools,32.0,3308.92,681.15,SP,SP,4.5,6
2017-06-12/2017-06-18,gifts,25.0,6383.66,365.82,SP,SP,4.16,6
2017-06-12/2017-06-18,home_appliances,24.0,4857.679999999999,528.84,SP,SP,3.5416666666666665,6
2017-06-12/2017-06-18,housewares,72.0,4912.62,1250.96,SP,SP,3.986111111111111,6
2017-06-12/2017-06-18,luggage,14.0,1310.6,502.46000000000004,MG,SP,4.642857142857143,6
2017-06-12/2017-06-18,office_supplies,20.0,2465.54,584.21,SP,SP,4.15,6
2017-06-12/2017-06-18,other,59.0,6979.13,1136.8700000000001,SP,SP,4.169491525423729,6
2017-06-12/2017-06-18,pets,13.0,1853.83,472.31,SP,SP,4.615384615384615,6
2017-06-12/2017-06-18,sports,74.0,7117.28,1570.1399999999999,SP,SP,4.594594594594595,6
2017-06-12/2017-06-18,telephony,47.0,2535.8,717.38,SP,SP,4.170212765957447,6
2017-06-12/2017-06-18,toys,33.0,3493.96,520.51,SP,SP,4.575757575757576,6
2017-06-19/2017-06-25,automotive,24.0,5424.91,462.84,SP,SP,4.291666666666667,6
2017-06-19/2017-06-25,baby,15.0,1204.8600000000001,231.12,SP,SP,3.7333333333333334,6
2017-06-19/2017-06-25,beauty_health,89.0,11692.72,1872.23,SP,SP,4.146067415730337,6
2017-06-19/2017-06-25,construction_tools,1.0,39.99,12.69,SP,SP,5.0,6
2017-06-19/2017-06-25,electronics,62.0,6494.84,1097.85,SP,RJ,4.387096774193548,6
2017-06-19/2017-06-25,entertainment,26.0,5192.54,524.23,SP,SP,4.038461538461538,6
2017-06-19/2017-06-25,fashion,16.0,1243.79,318.88,SP,SP,4.375,6
2017-06-19/2017-06-25,food,0.0,0.0,0.0,Unknown,Unknown,4.083167229205978,6
2017-06-19/2017-06-25,furniture,136.0,11990.04,3495.43,SP,SP,4.0661764705882355,6
2017-06-19/2017-06-25,garden_tools,15.0,1857.5800000000002,345.25,SP,SP,4.533333333333333,6
2017-06-19/2017-06-25,gifts,30.0,5725.88,475.72,SP,MG,4.3,6
2017-06-19/2017-06-25,home_appliances,24.0,4952.28,534.38,SP,SP,3.5833333333333335,6
2017-06-19/2017-06-25,housewares,85.0,6030.61,1826.03,SP,SP,3.9647058823529413,6
2017-06-19/2017-06-25,luggage,9.0,1044.95,278.35,SP,RJ,4.444444444444445,6
2017-06-19/2017-06-25,office_supplies,29.0,3495.57,849.86,SP,SP,3.896551724137931,6
2017-06-19/2017-06-25,other,48.0,10110.99,1270.76,SP,SP,4.4375,6
2017-06-19/2017-06-25,pets,10.0,982.69,185.93,SP,SP,4.8,6
2017-06-19/2017-06-25,sports,47.0,6198.29,1377.23,SP,SP,4.425531914893617,6
2017-06-19/2017-06-25,telephony,25.0,670.97,333.84,SP,SP,4.32,6
2017-06-19/2017-06-25,toys,27.0,2618.79,449.71999999999997,SP,SP,4.185185185185185,6
2017-06-26/2017-07-02,automotive,27.0,3821.86,608.55,SP,SP,4.185185185185185,6
2017-06-26/2017-07-02,baby,15.0,2459.35,352.92,SP,RS,4.466666666666667,6
2017-06-26/2017-07-02,beauty_health,92.0,12016.88,1618.41,SP,SP,4.271739130434782,6
2017-06-26/2017-07-02,construction_tools,9.0,1473.39,185.03,SP,MG,4.777777777777778,6
2017-06-26/2017-07-02,electronics,49.0,9012.539999999999,1101.93,SP,SP,4.224489795918367,6
2017-06-26/2017-07-02,entertainment,14.0,2116.16,256.86,PR,SP,4.571428571428571,6
2017-06-26/2017-07-02,fashion,21.0,2019.49,303.62,SP,SP,3.9047619047619047,6
2017-06-26/2017-07-02,food,0.0,0.0,0.0,Unknown,Unknown,4.083167229205978,6
2017-06-26/2017-07-02,furniture,159.0,16878.62,2865.69,SP,SP,4.138364779874214,6
2017-06-26/2017-07-02,garden_tools,20.0,2713.03,460.47,SP,RJ,4.5,6
2017-06-26/2017-07-02,gifts,24.0,4158.77,425.38,SP,SP,4.541666666666667,6
2017-06-26/2017-07-02,home_appliances,35.0,3706.4500000000003,670.75,SP,SP,3.7142857142857144,6
2017-06-26/2017-07-02,housewares,91.0,6618.64,1710.95,SP,SP,4.186813186813187,6
2017-06-26/2017-07-02,luggage,14.0,1913.89,363.89,MG,SP,4.714285714285714,6
2017-06-26/2017-07-02,office_supplies,23.0,2763.47,698.25,SP,SP,4.260869565217392,6
2017-06-26/2017-07-02,other,72.0,11518.77,1492.35,SP,SP,4.291666666666667,6
2017-06-26/2017-07-02,pets,13.0,695.9,212.44,SP,SP,4.230769230769231,6
2017-06-26/2017-07-02,sports,71.0,7761.74,1332.92,SP,SP,4.549295774647887,6
2017-06-26/2017-07-02,telephony,29.0,716.36,469.78999999999996,SP,RS,4.206896551724138,6
2017-06-26/2017-07-02,toys,33.0,2712.73,489.95,SP,SP,4.606060606060606,6
2017-07-03/2017-07-09,automotive,19.0,1848.5,379.75,SP,SP,4.2631578947368425,7
2017-07-03/2017-07-09,baby,29.0,2115.48,512.22,SP,SP,4.655172413793103,7
2017-07-03/2017-07-09,beauty_health,82.0,9318.63,1455.98,SP,SP,4.451219512195122,7
2017-07-03/2017-07-09,construction_tools,2.0,156.89,92.65,ES,PR,5.0,7
2017-07-03/2017-07-09,electronics,93.0,13032.63,2334.61,SP,SP,3.881720430107527,7
2017-07-03/2017-07-09,entertainment,23.0,2642.34,421.82,SP,SP,3.652173913043478,7
2017-07-03/2017-07-09,fashion,18.0,1286.38,281.3,SP,SP,4.222222222222222,7
2017-07-03/2017-07-09,food,5.0,316.78,98.36,SP,RJ,4.6,7
2017-07-03/2017-07-09,furniture,222.0,22221.91,3907.08,SP,SP,4.225225225225225,7
2017-07-03/2017-07-09,garden_tools,28.0,3393.54,770.81,SP,SP,4.285714285714286,7
2017-07-03/2017-07-09,gifts,22.0,8032.64,384.83,SP,SP,4.2272727272727275,7
2017-07-03/2017-07-09,home_appliances,21.0,1692.55,436.35,SP,SP,4.095238095238095,7
2017-07-03/2017-07-09,housewares,56.0,4628.47,990.02,SP,SP,4.214285714285714,7
2017-07-03/2017-07-09,luggage,28.0,3348.1600000000003,678.49,MG,RS,2.9285714285714284,7
2017-07-03/2017-07-09,office_supplies,46.0,6030.6,1494.57,SP,SP,4.108695652173913,7
2017-07-03/2017-07-09,other,61.0,11441.05,1460.3,SP,SP,4.131147540983607,7
2017-07-03/2017-07-09,pets,23.0,2107.96,495.19000000000005,SP,SP,3.6956521739130435,7
2017-07-03/2017-07-09,sports,87.0,7227.66,1674.08,SP,SP,4.436781609195402,7
2017-07-03/2017-07-09,telephony,34.0,1259.32,514.73,SP,SP,4.029411764705882,7
2017-07-03/2017-07-09,toys,46.0,6246.35,737.37,SP,SP,4.543478260869565,7
2017-07-10/2017-07-16,automotive,34.0,2648.02,609.56,SP,SP,4.264705882352941,7
2017-07-10/2017-07-16,baby,32.0,3337.3,607.64,SP,SP,4.5,7
2017-07-10/2017-07-16,beauty_health,129.0,9542.64,1799.43,SP,SP,3.705426356589147,7
2017-07-10/2017-07-16,construction_tools,5.0,439.77,184.35,ES,RS,4.0,7
2017-07-10/2017-07-16,electronics,107.0,10870.56,1972.12,SP,SP,4.158878504672897,7
2017-07-10/2017-07-16,entertainment,21.0,3819.9799999999996,525.89,SP,SP,4.571428571428571,7
2017-07-10/2017-07-16,fashion,36.0,2355.26,548.05,SP,SP,4.583333333333333,7
2017-07-10/2017-07-16,food,5.0,391.28,76.49,SP,SP,4.6,7
2017-07-10/2017-07-16,furniture,221.0,22643.75,4439.67,SP,SP,4.090497737556561,7
2017-07-10/2017-07-16,garden_tools,27.0,3500.1400000000003,622.38,SP,SP,4.481481481481482,7
2017-07-10/2017-07-16,gifts,45.0,8885.06,691.41,SP,SP,4.044444444444444,7
2017-07-10/2017-07-16,home_appliances,32.0,4488.2,716.66,SP,SP,3.78125,7
2017-07-10/2017-07-16,housewares,55.0,4213.64,1030.61,SP,SP,4.236363636363636,7
2017-07-10/2017-07-16,luggage,21.0,2689.0,589.11,MG,SP,4.380952380952381,7
2017-07-10/2017-07-16,office_supplies,48.0,6212.17,1649.12,SP,SP,4.0625,7
2017-07-10/2017-07-16,other,70.0,11144.34,1476.75,SP,SP,4.428571428571429,7
2017-07-10/2017-07-16,pets,29.0,1814.91,543.67,SP,SP,3.3793103448275863,7
2017-07-10/2017-07-16,sports,93.0,9099.56,2158.61,SP,SP,4.053763440860215,7
2017-07-10/2017-07-16,telephony,29.0,1439.08,460.82,SP,SP,3.793103448275862,7
2017-07-10/2017-07-16,toys,59.0,5603.12,1037.32,SP,SP,4.593220338983051,7
2017-07-17/2017-07-23,automotive,32.0,6308.06,565.04,SP,SP,4.28125,7
2017-07-17/2017-07-23,baby,39.0,5630.59,822.25,SP,SP,4.384615384615385,7
2017-07-17/2017-07-23,beauty_health,114.0,11819.199999999999,1764.89,SP,SP,3.9473684210526314,7
2017-07-17/2017-07-23,construction_tools,4.0,143.26999999999998,71.51,SP,SP,4.75,7
2017-07-17/2017-07-23,electronics,111.0,14060.4,2102.9,SP,SP,4.108108108108108,7
2017-07-17/2017-07-23,entertainment,23.0,3080.49,371.51,SP,SP,4.782608695652174,7
2017-07-17/2017-07-23,fashion,40.0,2386.76,624.97,SP,SP,4.125,7
2017-07-17/2017-07-23,food,7.0,415.9,134.47,SP,RJ,5.0,7
2017-07-17/2017-07-23,furniture,256.0,27333.510000000002,5216.83,SP,SP,3.9375,7
2017-07-17/2017-07-23,garden_tools,87.0,8459.44,1680.03,SP,SP,3.9655172413793105,7
2017-07-17/2017-07-23,gifts,46.0,6494.23,670.05,SP,SP,3.891304347826087,7
2017-07-17/2017-07-23,home_appliances,32.0,4467.53,612.3100000000001,SP,SP,4.28125,7
2017-07-17/2017-07-23,housewares,61.0,4188.26,944.4300000000001,SP,SP,4.081967213114754,7
2017-07-17/2017-07-23,luggage,11.0,1122.99,194.45999999999998,MG,SP,4.363636363636363,7
2017-07-17/2017-07-23,office_supplies,50.0,6876.13,1370.81,SP,SP,3.96,7
2017-07-17/2017-07-23,other,59.0,8809.08,1038.11,SP,SP,4.271186440677966,7
2017-07-17/2017-07-23,pets,20.0,1381.67,370.86,SP,SP,4.15,7
2017-07-17/2017-07-23,sports,79.0,6876.58,1319.18,SP,SP,4.253164556962025,7
2017-07-17/2017-07-23,telephony,37.0,3347.39,552.6899999999999,SP,SP,4.486486486486487,7
2017-07-17/2017-07-23,toys,41.0,4462.17,848.64,SP,SP,4.146341463414634,7
2017-07-24/2017-07-30,automotive,30.0,2056.12,660.85,SP,SP,4.233333333333333,7
2017-07-24/2017-07-30,baby,23.0,3704.94,436.12,SP,SP,4.521739130434782,7
2017-07-24/2017-07-30,beauty_health,93.0,14194.07,1793.18,SP,SP,4.193548387096774,7
2017-07-24/2017-07-30,construction_tools,5.0,535.7900000000001,104.69,SP,SC,5.0,7
2017-07-24/2017-07-30,electronics,104.0,9171.06,1677.76,SP,SP,4.153846153846154,7
2017-07-24/2017-07-30,entertainment,36.0,5651.87,754.5,SP,SP,4.027777777777778,7
2017-07-24/2017-07-30,fashion,32.0,1926.42,492.58,SP,SP,4.0625,7
2017-07-24/2017-07-30,food,5.0,363.35,118.52,MG,MG,4.6,7
2017-07-24/2017-07-30,furniture,231.0,21334.14,4558.11,SP,SP,4.1688311688311686,7
2017-07-24/2017-07-30,garden_tools,27.0,2451.28,638.19,SP,SP,4.481481481481482,7
2017-07-24/2017-07-30,gifts,41.0,7324.57,719.0699999999999,SP,SP,4.219512195121951,7
